Year,Month,Date,Hour,Minute,WinerID,LoserID,Result,WinnerWin,Draw,LoserWin,Before_Winner,Before_Loser,Delta,After_Winner,After_Loser
2020,11,15,20,19,3001,5003,1,3,0,0,2070.85,1933.64,6.32,2077.18,1927.32
2020,11,21,21,17,3001,5003,4,4,0,0,2077.18,1927.32,8.08,2085.26,1919.23
2020,11,21,21,19,3001,5003,5,5,0,0,2085.26,1919.23,8.52,2093.78,1910.72
2020,11,22,1,18,4001,3001,5,1,0,0,2065.03,2093.78,10.85,2075.88,2082.93
2020,11,22,1,20,4001,3001,5,2,0,0,2075.88,2082.93,10.59,2086.46,2072.35
2020,11,22,1,23,3001,4001,6,1,0,2,2072.35,2086.46,11.43,2083.78,2075.03
2020,11,22,1,28,3001,4001,5,2,0,2,2083.78,2075.03,10.39,2094.18,2064.63
2020,11,22,1,32,4001,3001,5,3,0,2,2064.63,2094.18,10.86,2075.49,2083.32
2020,11,27,2,51,1002,3001,4,3,0,3,1847.02,2083.32,12.34,1859.36,2070.98
2020,11,27,2,54,3001,1002,5,4,0,3,2070.98,1859.36,8.99,2079.97,1850.37
2020,11,27,2,57,3001,1002,6,5,0,3,2079.97,1850.37,9.84,2089.82,1840.53
2020,11,27,2,59,3001,1002,4,6,0,3,2089.82,1840.53,7.03,2096.85,1833.50
2020,11,27,3,1,3001,1002,6,7,0,3,2096.85,1833.50,9.44,2106.29,1824.06
2020,11,28,20,0,2001,3001,6,5,0,1,2264.60,2106.29,10.72,2275.32,2095.57
2020,11,28,20,3,3001,2001,5,2,0,5,2095.57,2275.32,13.64,2109.21,2261.68
2020,11,28,20,7,3001,2001,3,3,0,5,2109.21,2261.68,10.56,2119.77,2251.11
2020,11,28,20,12,2001,3001,1,6,0,3,2251.11,2119.77,6.37,2257.49,2113.40
2020,11,28,20,15,3001,2001,5,4,0,6,2113.40,2257.49,13.23,2126.63,2244.26
2020,11,29,22,26,2003,3001,4,1,0,0,2113.00,2126.63,10.40,2123.41,2116.22
2020,11,29,22,31,2003,3001,4,2,0,0,2123.41,2116.22,10.17,2133.58,2106.05
2020,11,29,22,36,3001,2003,3,1,0,2,2106.05,2133.58,9.59,2115.64,2123.99
2020,11,29,22,40,2003,3001,2,3,0,1,2123.99,2115.64,8.37,2132.36,2107.27
2020,11,29,22,43,2003,3001,5,4,0,1,2132.36,2107.27,11.00,2143.36,2096.27
2020,12,1,0,40,3001,6003,5,1,0,0,2096.27,1916.78,9.16,2105.43,1907.62
2020,12,1,0,46,6003,3001,2,1,0,1,1907.62,2105.43,10.30,1917.92,2095.14
2020,12,1,0,52,3001,6003,4,2,0,1,2095.14,1917.92,8.29,2103.43,1909.63
2020,12,1,0,54,6003,3001,6,2,0,2,1909.63,2103.43,14.92,1924.55,2088.51
2020,12,1,0,59,3001,6003,4,3,0,2,2088.51,1924.55,8.43,2096.94,1916.12
