Year,Month,Date,Hour,Minute,WinerID,LoserID,Result,WinnerWin,Draw,LoserWin,Before_Winner,Before_Loser,Delta,After_Winner,After_Loser
2020,11,14,18,37,2003,2001,6,3,0,2,2091.44,2255.60,13.35,2104.79,2242.25
2020,11,28,19,39,2002,2001,4,3,0,3,2141.90,2242.25,10.87,2152.77,2231.38
2020,11,28,19,44,2001,2002,1,4,0,3,2231.38,2152.77,6.82,2238.21,2145.94
2020,11,28,19,45,2001,2002,6,5,0,3,2238.21,2145.94,11.56,2249.77,2134.39
2020,11,28,19,53,2001,2002,1,6,0,3,2249.77,2134.39,6.51,2256.28,2127.88
2020,11,28,19,57,2001,2002,4,7,0,3,2256.28,2127.88,8.32,2264.60,2119.56
2020,11,28,20,0,2001,3001,6,5,0,1,2264.60,2106.29,10.72,2275.32,2095.57
2020,11,28,20,3,3001,2001,5,2,0,5,2095.57,2275.32,13.64,2109.21,2261.68
2020,11,28,20,7,3001,2001,3,3,0,5,2109.21,2261.68,10.56,2119.77,2251.11
2020,11,28,20,12,2001,3001,1,6,0,3,2251.11,2119.77,6.37,2257.49,2113.40
2020,11,28,20,15,3001,2001,5,4,0,6,2113.40,2257.49,13.23,2126.63,2244.26
2020,11,29,17,28,2001,4001,2,1,0,0,2244.26,2112.50,7.01,2251.27,2105.50
2020,11,29,17,28,2001,4001,6,2,0,0,2251.27,2105.50,10.88,2262.15,2094.62
2020,11,29,17,28,2001,4001,5,3,0,0,2262.15,2094.62,9.50,2271.65,2085.12
2020,11,29,17,28,2001,4001,4,4,0,0,2271.65,2085.12,7.69,2279.34,2077.43
2020,11,29,17,28,4001,2001,5,1,0,4,2077.43,2279.34,13.90,2091.33,2265.44
2020,11,29,17,33,2001,5003,3,1,0,0,2265.44,1850.08,5.00,2270.44,1845.08
2020,11,29,17,37,2001,5003,5,2,0,0,2270.44,1845.08,6.73,2277.18,1838.35
2020,11,29,17,38,2001,5003,6,3,0,0,2277.18,1838.35,7.51,2284.68,1830.85
2020,11,29,17,39,2001,5003,5,4,0,0,2284.68,1830.85,6.46,2291.15,1824.38
2020,11,29,17,42,2001,5003,5,5,0,0,2291.15,1824.38,6.34,2297.49,1818.04
2020,12,3,4,23,2001,1003,5,1,0,0,2297.49,1936.47,7.17,2304.66,1929.30
2020,12,3,4,23,2001,1003,2,2,0,0,2304.66,1929.30,5.09,2309.76,1924.21
2020,12,3,4,23,2001,1003,1,3,0,0,2309.76,1924.21,4.47,2314.23,1919.74
2020,12,3,4,25,2001,1003,6,4,0,0,2314.23,1919.74,7.67,2321.90,1912.07
2020,12,3,4,28,2001,1003,4,5,0,0,2321.90,1912.07,5.96,2327.86,1906.11
2020,12,5,14,21,2001,4002,4,1,0,0,2327.86,1979.45,6.54,2334.40,1972.91
2020,12,5,14,21,2001,4002,5,2,0,0,2334.40,1972.91,7.17,2341.57,1965.75
2020,12,5,14,21,2001,4002,5,3,0,0,2341.57,1965.75,7.02,2348.59,1958.73
2020,12,5,14,21,2001,4002,5,4,0,0,2348.59,1958.73,6.88,2355.47,1951.85
2020,12,5,14,21,2001,4002,6,5,0,0,2355.47,1951.85,7.57,2363.04,1944.28
2020,12,5,14,33,2001,5001,5,6,0,0,2363.04,1859.79,5.82,2368.86,1853.98
2020,12,5,14,33,2001,5001,5,7,0,0,2368.86,1853.98,5.72,2374.57,1848.26
2020,12,5,14,33,2001,5001,5,8,0,0,2374.57,1848.26,5.62,2380.19,1842.64
2020,12,5,14,33,2001,5001,4,9,0,0,2380.19,1842.64,4.88,2385.07,1837.76
2020,12,5,14,33,5001,2001,1,1,0,9,1837.76,2385.07,11.79,1849.55,2373.29
2020,12,6,14,39,2001,6002,5,1,0,0,2373.29,1798.44,5.21,2378.50,1793.22
2020,12,6,14,39,6002,2001,5,1,0,1,1793.22,2378.50,17.47,1810.69,2361.04
2020,12,6,14,39,2001,6002,6,2,0,1,2361.04,1810.69,6.14,2367.18,1804.55
2020,12,6,14,39,2001,6002,4,3,0,1,2367.18,1804.55,4.69,2371.87,1799.86
2020,12,6,14,39,2001,6002,6,4,0,1,2371.87,1799.86,5.95,2377.83,1793.90
