Year,Month,Date,Hour,Minute,WinerID,LoserID,Result,WinnerWin,Draw,LoserWin,Before_Winner,Before_Loser,Delta,After_Winner,After_Loser
2020,12,6,14,40,2003,6002,5,4,0,1,2288.19,1792.58,5.88,2294.07,1786.70
2020,12,16,23,54,2003,1001,5,1,0,0,2294.07,1933.94,-7.18,2301.25,1926.76
2020,12,16,23,56,2003,1001,5,2,0,0,2301.25,1926.76,-7.03,2308.29,1919.73
2020,12,16,23,57,2003,1001,6,3,0,0,2308.29,1919.73,-7.73,2316.01,1912.00
2020,12,17,0,0,2003,1001,5,4,0,0,2316.01,1912.00,-6.74,2322.75,1905.26
2020,12,17,0,3,2003,1001,5,5,0,0,2322.75,1905.26,-6.61,2329.36,1898.65
2020,12,17,2,31,3002,2003,5,1,0,0,2105.00,2329.36,-13.95,2118.96,2315.41
2020,12,17,2,36,2003,3002,3,1,0,1,2315.41,2118.96,-7.30,2322.71,2111.66
2020,12,17,2,41,2003,3002,2,2,0,1,2322.71,2111.66,-6.48,2329.19,2105.18
2020,12,17,2,44,2003,3002,6,3,0,1,2329.19,2105.18,-9.61,2338.80,2095.56
2020,12,17,2,48,2003,3002,4,4,0,1,2338.80,2095.56,-7.59,2346.39,2087.98
